dt;temp;dew_point;pressure;humidity;wind_speed;wind_deg;clouds_all;PTotAvg [W]
2010-05-10 15:00:00;287,58;283,21;1007;75;2,44;121;98;2032733
2010-05-10 16:00:00;287,08;283,5;1007;79;2,03;115;84;5953005
2010-05-10 17:00:00;286,49;283,85;1007;84;1,6;107;75;-145195,2
2010-05-10 18:00:00;286,16;284,05;1007;87;1,41;106;51;-435585,7
2010-05-10 19:00:00;285,95;284,35;1007;90;0,74;88;36;-145195,2
2010-05-10 20:00:00;285,14;284,21;1008;94;1,32;319;84;11034840
2010-05-10 21:00:00;284,2;283,59;1009;96;2,37;339;80;15971480
2010-05-10 22:00:00;283,62;283,01;1009;96;3,05;358;76;16116670
2010-05-10 23:00:00;282,55;281,95;1009;96;3,21;3;76;18294600
2010-05-11 00:00:00;282,84;282,39;1010;97;3,53;12;99;19891750
2010-05-11 01:00:00;282,1;281,65;1010;97;3,39;14;100;24537990
2010-05-11 02:00:00;281,52;281,07;1010;97;3,26;14;100;24537990
2010-05-11 03:00:00;280,84;280,39;1011;97;3,02;9;100;17278230
2010-05-11 04:00:00;280,73;280,13;1011;96;3,02;4;100;11034840
2010-05-11 05:00:00;280,55;279,8;1011;95;2,83;8;100;11180030
2010-05-11 06:00:00;280,48;279,58;1012;94;2,74;19;99;17859010
2010-05-11 07:00:00;280,85;279,79;1012;93;2,94;36;98;11325230
2010-05-11 08:00:00;281,69;280,31;1012;91;3,18;53;100;1161562
2010-05-11 09:00:00;282;280,61;1012;91;2,96;64;100;-580780,9
2010-05-11 10:00:00;282,99;281,1;1012;88;2,22;70;94;0
2010-05-11 11:00:00;283,96;281,37;1012;84;1,8;63;81;-290390,5
2010-05-11 12:00:00;285,3;281,39;1013;77;2,52;60;99;-290390,5
2010-05-11 13:00:00;285,99;281,67;1012;75;2,84;61;100;0
2010-05-11 14:00:00;287;282,25;1012;73;3,39;71;100;-290390,5
2010-05-11 15:00:00;287,62;282,22;1012;70;3,51;83;100;725976,2
2010-05-11 16:00:00;287,72;282,53;1012;71;3,73;97;100;0
2010-05-11 17:00:00;287,88;283,1;1011;73;3,32;96;100;1306757
2010-05-11 18:00:00;287,94;283,36;1011;74;3,18;86;98;8421324
2010-05-11 19:00:00;287,89;283,51;1011;75;3,45;81;97;11470420
2010-05-11 20:00:00;287,16;283,2;1011;77;3,67;73;97;15826280
2010-05-11 21:00:00;286,39;283,02;1011;80;4,19;72;97;30781390
2010-05-11 22:00:00;285,77;282,78;1011;82;4,32;69;94;48495210
2010-05-11 23:00:00;285,53;282,55;1010;82;4,87;70;95;69548520
2010-05-12 00:00:00;285,15;282,53;1010;84;5,82;77;86;97571200
2010-05-12 01:00:00;285,04;282,6;1009;85;5,88;81;89;95683660
2010-05-12 02:00:00;284,87;282,61;1009;86;5,72;80;96;95828860
2010-05-12 03:00:00;285;282,56;1008;85;5,64;83;100;98732760
2010-05-12 04:00:00;284,9;282,81;1007;87;5,7;88;85;86826750
2010-05-12 05:00:00;285,05;283,3;1007;89;5,67;93;64;88859480
2010-05-12 06:00:00;285,45;284,02;1007;91;5,55;100;43;71871640
2010-05-12 07:00:00;286,33;284,89;1006;91;5,5;108;35;66935000
2010-05-12 08:00:00;287,51;285,55;1006;88;4,96;113;79;52270280
2010-05-12 09:00:00;288,84;286,15;1006;84;4,99;123;100;40945060
2010-05-12 10:00:00;290,06;286,59;1006;80;4,81;132;100;38912320
2010-05-12 11:00:00;290,71;286,64;1006;77;4,76;142;100;25263970
2010-05-12 12:00:00;291,77;287,26;1006;75;3,91;157;100;26425530
2010-05-12 13:00:00;292,11;287,79;1006;76;3,96;151;100;31507370
2010-05-12 14:00:00;292,91;287,94;1006;73;3,47;145;99;21343700
2010-05-12 15:00:00;292,5;287,33;1006;72;2,99;148;83;24973580
2010-05-12 16:00:00;291,92;287,61;1006;76;2,69;206;97;24828390
2010-05-12 17:00:00;290,77;287,85;1006;83;2,24;263;99;2613514
2010-05-12 18:00:00;289,94;287,94;1007;88;1,36;329;100;4646248
2010-05-12 19:00:00;289,47;287,3;1007;87;1,66;329;100;2177929
2010-05-12 20:00:00;288,7;287,41;1006;92;2,25;334;100;-435585,7
2010-05-12 21:00:00;288,16;287,2;1007;94;2,17;336;99;-435585,7
2010-05-12 22:00:00;287,45;286,82;1007;96;2,3;329;99;2468319
2010-05-12 23:00:00;287,02;286,55;1007;97;2,47;329;100;5081833
2010-05-13 00:00:00;286,4;285,62;1007;95;2,81;327;100;12777180
2010-05-13 01:00:00;285,91;285,29;1007;96;3;325;100;32378540
2010-05-13 02:00:00;285,58;284,96;1007;96;3,1;321;100;25699560
2010-05-13 03:00:00;285,28;284,82;1007;97;3,29;319;100;23957210
2010-05-13 04:00:00;285,02;284,56;1007;97;3,28;317;100;32814120
2010-05-13 05:00:00;284,75;284,13;1007;96;3,26;321;100;24973580
2010-05-13 06:00:00;284,72;284,1;1008;96;3,3;321;100;10454060
2010-05-13 07:00:00;284,95;284,33;1008;96;3,25;322;100;12051200
2010-05-13 08:00:00;285,27;284,17;1008;93;3,72;328;99;14664720
2010-05-13 09:00:00;285,52;283,93;1008;90;3,93;330;100;13212770
2010-05-13 10:00:00;285,7;283,6;1008;87;3,56;329;100;15100300
2010-05-13 11:00:00;285,76;283,13;1009;84;3,59;326;100;15535890
2010-05-13 12:00:00;284,57;283,32;1009;92;3,68;330;100;8421324
2010-05-13 13:00:00;284,5;283,25;1009;92;3,66;327;100;10599250
2010-05-13 14:00:00;284,32;282,91;1009;91;3,92;326;100;11906010
2010-05-13 15:00:00;284,14;282,73;1009;91;3,63;331;100;12486790
2010-05-13 16:00:00;284,38;282,8;1009;90;3,71;335;100;12922380
2010-05-13 17:00:00;284,38;282,47;1009;88;3,84;339;100;15245500
2010-05-13 18:00:00;284,19;282,28;1008;88;3,79;343;100;17568620
2010-05-13 19:00:00;284,26;282,01;1009;86;3,3;340;100;14955110
2010-05-13 20:00:00;284,02;282,11;1009;88;2,71;330;100;8711714
2010-05-13 21:00:00;283,79;281,89;1009;88;2,6;328;100;2468319
2010-05-13 22:00:00;283,51;281,78;1009;89;2,9;337;100;6388591
2010-05-13 23:00:00;283,25;281,52;1009;89;3,47;343;100;12631990
2010-05-14 00:00:00;282,63;280,91;1009;89;3,2;341;100;12051200
2010-05-14 01:00:00;282,39;280,67;1009;89;2,85;338;100;6969371
2010-05-14 02:00:00;282,18;280,3;1009;88;2,8;340;100;12922380
2010-05-14 03:00:00;281,93;280,05;1009;88;3;347;99;10454060
2010-05-14 04:00:00;281,63;279,76;1009;88;2,95;350;98;2758710
2010-05-14 05:00:00;281,33;279,63;1009;89;2,53;341;98;1016367
2010-05-14 06:00:00;281,21;279,51;1009;89;2,68;333;99;6678981
2010-05-14 07:00:00;281,36;279,66;1008;89;3,01;335;99;9147300
2010-05-14 08:00:00;281,52;279,82;1008;89;3,28;336;100;9437690
2010-05-14 09:00:00;281,82;279,78;1008;87;3,03;330;100;8856909
2010-05-14 10:00:00;282,26;280,21;1008;87;3,41;331;100;7259762
2010-05-14 11:00:00;282,38;280,33;1008;87;3,62;334;100;7985738
2010-05-14 12:00:00;283,16;280,05;1008;81;3,21;335;100;5227029
2010-05-14 13:00:00;282,95;280,03;1008;82;3,32;346;100;4355857
2010-05-14 14:00:00;283,32;280,39;1008;82;3,45;348;100;5081833
2010-05-14 15:00:00;283,79;280,49;1007;80;3,74;348;100;10454060
2010-05-14 16:00:00;283,93;280,62;1007;80;3,85;342;100;11034840
2010-05-14 17:00:00;283,96;280,83;1007;81;3,7;335;100;9728081
2010-05-14 18:00:00;283,72;280,78;1007;82;3,34;330;100;14083940
2010-05-14 19:00:00;283,45;280,69;1007;83;3,2;328;100;16697450
2010-05-14 20:00:00;283,04;280,47;1007;84;3,38;318;100;23521630
2010-05-14 21:00:00;282,82;280,42;1007;85;3,56;311;100;19891750
2010-05-14 22:00:00;282,53;280,31;1007;86;3,44;302;100;15826280
2010-05-14 23:00:00;282,12;280,41;1007;89;3,35;292;100;21779290
2010-05-15 00:00:00;281,35;280,44;1007;94;3,46;285;100;14083940
2010-05-15 01:00:00;281,13;280,38;1006;95;3,34;282;100;16552260
2010-05-15 02:00:00;280,99;280,24;1006;95;3,19;267;100;8856909
2010-05-15 03:00:00;280,9;280,3;1006;96;3,52;250;100;16552260
2010-05-15 04:00:00;280,82;280,52;1005;98;3,75;242;100;20617720
2010-05-15 05:00:00;280,81;280,51;1005;98;4,09;246;100;34120880
2010-05-15 06:00:00;280,87;280,57;1005;98;4,2;247;100;37169980
2010-05-15 07:00:00;280,96;280,66;1004;98;4,23;249;100;30491000
2010-05-15 08:00:00;281,13;280,83;1004;98;4,3;244;100;30491000
2010-05-15 09:00:00;281,57;280,82;1004;95;4,6;232;100;31652560
2010-05-15 10:00:00;282,13;281,06;1004;93;4,83;225;100;37605560
2010-05-15 11:00:00;282,32;281,09;1004;92;5,01;222;100;47478840
2010-05-15 12:00:00;282,6;280,88;1004;89;4,95;232;100;41961420
2010-05-15 13:00:00;282,83;280,94;1004;88;4,85;232;100;27877480
2010-05-15 14:00:00;282,63;280,91;1005;89;4,83;227;100;17713820
2010-05-15 15:00:00;282,58;280,53;1005;87;4,94;229;100;22505260
2010-05-15 16:00:00;282,05;280,17;1006;88;4,55;241;100;21488890
2010-05-15 17:00:00;281,66;279,95;1006;89;4,55;252;100;24973580
2010-05-15 18:00:00;281,12;279,58;1006;90;4,18;250;100;23231240
2010-05-15 19:00:00;280,59;279,06;1006;90;3,78;244;100;24392800
2010-05-15 20:00:00;280,19;278,66;1006;90;3,62;246;100;20036940
2010-05-15 21:00:00;279,88;278,52;1007;91;3,35;243;100;12777180
2010-05-15 22:00:00;279,7;278,5;1007;92;3,18;234;100;12777180
2010-05-15 23:00:00;279,73;278,53;1007;92;3;230;100;13212770
2010-05-16 00:00:00;279,9;278,69;1007;92;3,26;236;100;6533786
2010-05-16 01:00:00;279,94;278,73;1006;92;3,32;241;100;5227029
2010-05-16 02:00:00;280,06;278,85;1006;92;3,29;248;100;4791443
2010-05-16 03:00:00;280,23;279,18;1006;93;2,95;245;100;4065467
2010-05-16 04:00:00;280,38;279,33;1006;93;2,63;249;100;1306757
2010-05-16 05:00:00;280,42;279,36;1006;93;2,71;263;100;1742343
2010-05-16 06:00:00;280,48;279,42;1007;93;2,35;264;100;1742343
2010-05-16 07:00:00;280,72;279,19;1007;90;2,51;266;100;3920271
2010-05-16 08:00:00;281,19;278,99;1007;86;2,94;279;100;2613514
2010-05-16 09:00:00;282;279,1;1007;82;3,2;290;100;6969371
2010-05-16 10:00:00;282,73;279,81;1007;82;3,39;295;100;2468319
2010-05-16 11:00:00;283,6;280,48;1007;81;3,82;297;100;6098200
2010-05-16 12:00:00;283,92;280,8;1008;81;4,37;307;100;9873276
2010-05-16 13:00:00;284,42;280,92;1008;79;4,47;313;100;19746550
2010-05-16 14:00:00;284,82;281,12;1009;78;4,59;318;100;22505260
2010-05-16 15:00:00;285,15;281,25;1009;77;4,8;318;100;41816230
2010-05-16 16:00:00;285,07;280,98;1009;76;6,12;313;100;61417580
2010-05-16 17:00:00;284,81;280,92;1009;77;6,88;314;100;64611880
2010-05-16 18:00:00;284,68;280,79;1009;77;7,19;317;100;63014730
2010-05-16 19:00:00;284,53;280,65;1010;77;6,3;322;100;76517890
2010-05-16 20:00:00;284,43;280,55;1010;77;6,07;326;100;63740710
2010-05-16 21:00:00;283,9;280,78;1011;81;5,74;330;100;57352120
2010-05-16 22:00:00;283,53;280,41;1011;81;5,16;335;100;30491000
2010-05-16 23:00:00;283,16;280,23;1011;82;4,93;335;100;15535890
2010-05-17 00:00:00;282,72;280,15;1011;84;4,78;331;100;30636190
2010-05-17 01:00:00;282,5;279,76;1011;83;5,16;324;100;52560680
2010-05-17 02:00:00;282,15;279,07;1011;81;5,53;320;100;55028990
2010-05-17 03:00:00;281,84;278,77;1011;81;5,72;317;100;45881700
2010-05-17 04:00:00;281,51;278,62;1011;82;5,86;317;100;48495210
2010-05-17 05:00:00;281,31;278,77;1011;84;5,83;318;100;42251810
2010-05-17 06:00:00;281,2;279,17;1012;87;5,94;318;100;47043260
2010-05-17 07:00:00;281,22;279,36;1012;88;6,06;318;100;45591300
2010-05-17 08:00:00;281,45;279,75;1012;89;6,1;318;100;60110830
2010-05-17 09:00:00;281,56;280,02;1012;90;6,29;319;100;78550620
2010-05-17 10:00:00;281,59;280,21;1013;91;6,61;319;100;72452420
2010-05-17 11:00:00;281,66;280,44;1013;92;6,58;319;100;76227500
2010-05-17 12:00:00;281,94;280,87;1013;93;6,73;322;100;81164140
2010-05-17 13:00:00;282,14;281,07;1014;93;6,76;324;100;84358430
2010-05-17 14:00:00;282,42;281,19;1014;92;6,97;324;100;88423900
2010-05-17 15:00:00;282,77;281,54;1014;92;7,82;325;100;103669400
2010-05-17 16:00:00;283,33;281,43;1014;88;7,47;324;100;101201100
2010-05-17 17:00:00;283,64;281,05;1014;84;6,94;323;100;96264440
2010-05-17 18:00:00;283,59;280,47;1014;81;7,09;325;99;95974050
2010-05-17 19:00:00;283,44;279,96;1014;79;6,69;325;97;98587570
2010-05-17 20:00:00;283,05;279,4;1015;78;6,55;326;92;82906480
2010-05-17 21:00:00;282,83;279,37;1015;79;6,26;328;90;77969840
2010-05-17 22:00:00;282,85;279,2;1015;78;5,93;329;94;68241760
2010-05-17 23:00:00;282,55;279,28;1015;80;5,46;326;95;54738600
2010-05-18 00:00:00;282,16;279,6;1016;84;5,09;330;88;43994160
2010-05-18 01:00:00;281,92;279,37;1016;84;4,92;325;90;50527940
2010-05-18 02:00:00;282,02;279,47;1016;84;5,01;320;83;50673140
2010-05-18 03:00:00;281,95;279,23;1015;83;5,38;315;83;54012630
2010-05-18 04:00:00;281,78;279,23;1015;84;5,67;314;95;65628240
2010-05-18 05:00:00;281,8;279,25;1015;84;5,29;319;98;63885900
2010-05-18 06:00:00;281,89;279,51;1015;85;5,54;317;99;58223290
2010-05-18 07:00:00;282,13;279,75;1015;85;5,72;311;100;62579150
2010-05-18 08:00:00;282,59;280,03;1015;84;7,72;320;96;63450320
2010-05-18 09:00:00;283,09;280,34;1015;83;7,31;319;100;83487260
2010-05-18 10:00:00;283,56;280,44;1016;81;7,04;318;100;85665190
2010-05-18 11:00:00;283,95;280,46;1016;79;7,61;315;100;80438160
2010-05-18 12:00:00;283,52;280,41;1016;81;7,08;312;100;97280810
2010-05-18 13:00:00;283,59;280,47;1016;81;7,25;307;100;92779750
2010-05-18 14:00:00;282,86;280,63;1016;86;6,71;305;100;56480950
2010-05-18 15:00:00;282,49;280,94;1016;90;6,28;304;100;84213230
2010-05-18 16:00:00;282,15;280,76;1016;91;5,76;306;100;69258130
2010-05-18 17:00:00;282,04;280,81;1016;92;5,73;307;100;82470900
2010-05-18 18:00:00;282,1;280,87;1016;92;5,94;306;100;78260230
2010-05-18 19:00:00;282,11;280,88;1016;92;5,89;306;100;65918640
2010-05-18 20:00:00;282,12;280,89;1016;92;5,58;304;100;75937100
2010-05-18 21:00:00;282,08;281,17;1016;94;5,26;303;100;64466680
2010-05-18 22:00:00;282,02;281,26;1016;95;4,91;300;100;40945060
2010-05-18 23:00:00;281,99;281,39;1015;96;4,78;295;100;47914430
2010-05-19 00:00:00;282,01;281,41;1015;96;4,75;282;100;59820440
2010-05-19 01:00:00;282,06;281,61;1014;97;4,83;283;100;61127190
2010-05-19 02:00:00;282,15;281,85;1014;98;4,64;283;100;51544310
2010-05-19 03:00:00;282,14;281,84;1013;98;4,52;282;100;34992050
2010-05-19 04:00:00;282,19;282,04;1013;99;4,43;285;100;10744450
2010-05-19 05:00:00;282,15;282;1012;99;3,79;290;100;3775076
2010-05-19 06:00:00;282,26;282,26;1012;100;2,59;293;100;145195,2
2010-05-19 07:00:00;282,41;282,41;1013;100;2,21;297;100;-435585,7
2010-05-19 08:00:00;282,69;282,69;1013;100;1,52;309;100;435585,7
2010-05-19 09:00:00;283;283;1013;100;0,88;340;100;580780,9
2010-05-19 10:00:00;283,4;283,4;1014;100;1,17;50;100;4501053
2010-05-19 11:00:00;283,96;283,81;1015;99;2,32;82;100;6388591
2010-05-19 12:00:00;283,51;283,06;1016;97;2,55;108;100;3049100
2010-05-19 13:00:00;283,83;283,22;1016;96;2,58;113;100;145195,2
2010-05-19 14:00:00;284,25;283,48;1017;95;2,32;116;100;2323124
2010-05-19 15:00:00;284,47;283,38;1018;93;2,27;110;100;5662614
2010-05-19 16:00:00;284,88;283,62;1018;92;2,27;107;100;6678981
2010-05-19 17:00:00;285,35;283,76;1019;90;2,47;103;100;8566519
2010-05-19 18:00:00;285,67;283,91;1019;89;2,3;109;100;4210662
2010-05-19 19:00:00;285,67;284,08;1020;90;1,81;120;100;145195,2
2010-05-19 20:00:00;285,71;284,28;1020;91;0,94;175;99;-435585,7
2010-05-19 21:00:00;284,74;283,97;1021;95;0,98;218;76;-435585,7
2010-05-19 22:00:00;283,93;283,32;1021;96;1,44;244;86;-435585,7
2010-05-19 23:00:00;283,61;283,15;1022;97;1,49;278;90;-435585,7
2010-05-20 00:00:00;283,65;283,19;1022;97;1,61;282;84;-435585,7
2010-05-20 01:00:00;283,65;283,19;1022;97;1,88;285;84;2468319
2010-05-20 02:00:00;283,83;283,37;1022;97;1,9;286;96;3629881
2010-05-20 03:00:00;283,72;283,26;1022;97;1,86;294;93;7259762
2010-05-20 04:00:00;284,4;283,79;1022;96;2,29;290;96;8421324
2010-05-20 05:00:00;284,66;283,89;1023;95;2,5;288;81;9002105
2010-05-20 06:00:00;284,66;283,89;1023;95;2,77;299;83;4936638
2010-05-20 07:00:00;284,91;284,45;1023;97;2,44;303;90;6824176
2010-05-20 08:00:00;285,55;285,09;1023;97;2,33;311;82;3920271
2010-05-20 09:00:00;286,34;285,72;1023;96;2,6;315;80;-435585,7
2010-05-20 10:00:00;287,35;286,4;1023;94;2,58;318;98;-580780,9
2010-05-20 11:00:00;287,69;286,41;1024;92;2,92;318;92;-725976,2
2010-05-20 12:00:00;289,1;286,58;1024;85;3,41;334;99;0
2010-05-20 13:00:00;290,14;286,86;1023;81;3,41;335;87;4501053
2010-05-20 14:00:00;290,99;287,3;1023;79;3,21;335;89;11034840
2010-05-20 15:00:00;291,36;287,27;1023;77;2,98;338;92;18584990
2010-05-20 16:00:00;292,05;287,53;1023;75;2,9;339;85;18584990
2010-05-20 17:00:00;292,8;287,4;1022;71;2,98;334;79;17278230
2010-05-20 18:00:00;292,91;287,72;1022;72;2,95;330;47;21924480
2010-05-20 19:00:00;292,05;287,93;1022;77;2,8;322;49;15826280
2010-05-20 20:00:00;290,55;287,64;1022;83;2,46;333;61;13212770
2010-05-20 21:00:00;289,44;287,63;1023;89;3,06;335;69;20762920
2010-05-20 22:00:00;288,84;287,71;1023;93;3,78;342;83;20617720
2010-05-20 23:00:00;288,45;287,49;1023;94;3,93;353;91;26135140
2010-05-21 00:00:00;288,03;287,4;1024;96;3,92;2;100;27296700
2010-05-21 01:00:00;287,54;287,07;1024;97;3,25;7;100;25118780
2010-05-21 02:00:00;287,1;286,47;1024;96;3,15;354;100;11180030
2010-05-21 03:00:00;286,82;286,35;1023;97;3,08;345;100;12196400
2010-05-21 04:00:00;286,41;285,94;1023;97;2,97;346;100;9292495
2010-05-21 05:00:00;286,04;285,58;1024;97;3,04;343;100;7114567
2010-05-21 06:00:00;285,95;285,64;1024;98;2,96;348;100;2468319
2010-05-21 07:00:00;285,95;285,49;1024;97;3,22;357;100;3049100
2010-05-21 08:00:00;286,07;285,45;1024;96;2,93;6;100;0
2010-05-21 09:00:00;286,62;285,84;1024;95;2,56;360;100;-871171,4
2010-05-21 10:00:00;287,28;286,17;1024;93;2,3;360;100;-725976,2
2010-05-21 11:00:00;288,6;286,62;1024;88;2,12;5;100;-871171,4
2010-05-21 12:00:00;289,56;286,85;1024;84;2,19;13;99;-725976,2
2010-05-21 13:00:00;290,89;287,01;1024;78;2,04;13;98;-725976,2
2010-05-21 14:00:00;291,76;287,65;1024;77;1,84;10;98;-435585,7
2010-05-21 15:00:00;292,41;287,87;1023;75;1,62;346;91;-435585,7
2010-05-21 16:00:00;292,69;288,14;1023;75;1,8;327;92;-435585,7
2010-05-21 17:00:00;293,05;288,28;1023;74;1,93;321;95;-435585,7
2010-05-21 18:00:00;293,35;287,71;1022;70;2,8;328;92;10308860
2010-05-21 19:00:00;292,13;287,81;1023;76;3,73;333;57;1597148
2010-05-21 20:00:00;290,67;287,18;1023;80;2,99;353;43;290390,5
2010-05-21 21:00:00;289;286,66;1023;86;2,32;352;47;17278230
2010-05-21 22:00:00;288,01;286,39;1023;90;2,55;349;46;25844750
2010-05-21 23:00:00;287,55;286,27;1023;92;2,4;348;65;30781390
2010-05-22 00:00:00;287,12;286,17;1024;94;2,37;351;79;18730190
2010-05-22 01:00:00;286,77;285,98;1023;95;2,04;352;75;12051200
2010-05-22 02:00:00;286,59;285,97;1023;96;2,28;344;97;10599250
2010-05-22 03:00:00;286,59;285,97;1023;96;2,3;346;100;8856909
2010-05-22 04:00:00;286,69;286,22;1023;97;2,22;349;100;5807810
2010-05-22 05:00:00;286,46;286,15;1022;98;2,3;348;100;3049100
2010-05-22 06:00:00;286,13;285,82;1023;98;2,58;346;100;4355857
2010-05-22 07:00:00;286,22;285,91;1023;98;2,37;342;100;2903905
2010-05-22 08:00:00;286,48;286,17;1023;98;2,45;338;100;2177929
2010-05-22 09:00:00;287,09;286,3;1023;95;2,77;333;99;871171,4
2010-05-22 10:00:00;288,1;286,64;1023;91;2,96;331;74;-725976,2
2010-05-22 11:00:00;289,31;287,15;1022;87;2,77;328;87;-580780,9
2010-05-22 12:00:00;291,07;287,38;1022;79;2,82;331;64;-580780,9
2010-05-22 13:00:00;292,15;287,83;1021;76;2,74;318;48;-580780,9
2010-05-22 14:00:00;292,86;288,51;1021;76;2,91;319;41;-435585,7
2010-05-22 15:00:00;293,41;287,77;1021;70;2,81;321;53;10308860
2010-05-22 16:00:00;293,74;287,86;1020;69;2,46;313;46;871171,4
2010-05-22 17:00:00;293,51;286,72;1021;65;3,82;308;78;2468319
2010-05-22 18:00:00;292,04;287,1;1020;73;2,85;322;86;9002105
2010-05-22 19:00:00;290,3;286,63;1020;79;2,46;348;64;7985738
2010-05-22 20:00:00;289,2;286,5;1020;84;1,98;343;67;8421324
2010-05-22 21:00:00;288,36;286,21;1020;87;1,94;335;85;5081833
2010-05-22 22:00:00;287,58;285,79;1020;89;2,12;332;99;7985738
2010-05-22 23:00:00;287,22;285,77;1020;91;2,3;330;93;11180030
2010-05-23 00:00:00;287,44;286,49;1020;94;2,14;331;75;13067570
2010-05-23 01:00:00;286,95;286;1020;94;2,01;333;16;11906010
2010-05-23 02:00:00;286,29;285,51;1020;95;2,02;329;0;9437690
2010-05-23 03:00:00;285,42;284,8;1019;96;2;319;0;4646248
2010-05-23 04:00:00;284,97;284,35;1019;96;2;316;29;9147300
2010-05-23 05:00:00;284,07;283,61;1019;97;2,08;314;92;3194295
2010-05-23 06:00:00;284,99;284,53;1019;97;2,62;313;100;-435585,7
2010-05-23 07:00:00;285,77;284,83;1019;94;2,77;311;100;0
2010-05-23 08:00:00;286,72;285,45;1019;92;2,72;305;100;0
2010-05-23 09:00:00;287,6;286,15;1019;91;2,31;289;99;-580780,9
2010-05-23 10:00:00;288,6;286,62;1019;88;2,43;272;82;-145195,2
2010-05-23 11:00:00;289,7;286,99;1018;84;3,23;269;74;871171,4
2010-05-23 12:00:00;290,73;287,05;1018;79;3,55;269;100;6243395
2010-05-23 13:00:00;291,42;287,32;1018;77;4,11;270;100;9582885
2010-05-23 14:00:00;292,4;287,45;1017;73;4,35;274;99;11906010
2010-05-23 15:00:00;292,46;286,19;1016;67;4,97;277;96;17859010
2010-05-23 16:00:00;293,14;285,4;1015;61;5,35;278;93;24537990
2010-05-23 17:00:00;293,44;284,92;1014;58;5,65;279;87;31652560
2010-05-23 18:00:00;293,39;285,38;1014;60;5;277;52;29039050
2010-05-23 19:00:00;292,46;285,96;1013;66;4,63;277;52;39202710
2010-05-23 20:00:00;291,46;286,54;1013;73;4,67;279;57;36153610
2010-05-23 21:00:00;290,15;286,68;1013;80;4,64;287;71;25989950
2010-05-23 22:00:00;289,46;286,94;1013;85;4,26;300;95;40654660
2010-05-23 23:00:00;288,9;286,57;1013;86;4,16;309;90;33394900
2010-05-24 00:00:00;288,54;285,85;1012;84;3,51;310;93;29184240
2010-05-24 01:00:00;287,94;285,27;1012;84;3,26;299;84;15826280
2010-05-24 02:00:00;287,6;284,93;1012;84;3,21;292;82;17133040
2010-05-24 03:00:00;286,97;284,85;1011;87;3,16;288;93;24683190
2010-05-24 04:00:00;286,22;284,62;1011;90;3,19;288;97;19456160
2010-05-24 05:00:00;285,81;284,38;1011;91;3,46;286;100;22650460
2010-05-24 06:00:00;285,91;284,31;1011;90;3,65;285;96;22795650
2010-05-24 07:00:00;286,05;284,28;1010;89;3,74;280;99;18584990
2010-05-24 08:00:00;286,58;284,29;1010;86;4,55;282;100;17859010
2010-05-24 09:00:00;287,02;283,82;1010;81;4,65;278;100;16552260
2010-05-24 10:00:00;287,71;283,53;1010;76;4,36;275;100;15535890
2010-05-24 11:00:00;288,34;283,33;1009;72;3,84;266;100;15681090
2010-05-24 12:00:00;289,16;283,48;1009;69;4,46;277;97;12631990
2010-05-24 13:00:00;289,36;283,45;1008;68;4,58;273;99;26425530
2010-05-24 14:00:00;287,98;283,99;1008;77;3,11;261;99;31652560
2010-05-24 15:00:00;288,11;285,25;1007;83;3,45;261;100;11180030
2010-05-24 16:00:00;287,95;285,98;1006;88;3,19;275;100;23812020
2010-05-24 17:00:00;287,21;285,08;1005;87;2,82;283;100;15390700
2010-05-24 18:00:00;286,54;284,93;1004;90;3,23;289;100;7114567
2010-05-24 19:00:00;286,64;285,03;1004;90;3;286;89;6098200
2010-05-24 20:00:00;286,74;285,3;1004;91;2,98;290;59;4065467
2010-05-24 21:00:00;285,78;284,52;1004;92;3,28;299;55;10018470
2010-05-24 22:00:00;285,19;284,25;1005;94;3,33;296;29;23086040
2010-05-24 23:00:00;285,01;283,92;1005;93;3,25;287;15;21343700
2010-05-25 00:00:00;283,98;283,05;1005;94;3,45;280;52;24828390
2010-05-25 01:00:00;283,84;282,91;1006;94;3,91;278;54;33249710
2010-05-25 02:00:00;283,99;283,22;1005;95;4,26;278;51;51399110
2010-05-25 03:00:00;284,13;283,2;1005;94;4,49;282;45;58658880
2010-05-25 04:00:00;283,9;282,65;1005;92;4,35;279;59;50818330
2010-05-25 05:00:00;283,58;282,18;1006;91;4,62;279;63;45736500
2010-05-25 06:00:00;283,33;281,43;1006;88;4,72;281;66;39638300
2010-05-25 07:00:00;283,21;280,98;1006;86;5,1;281;98;42542200
2010-05-25 08:00:00;283,29;280,36;1006;82;5,35;280;81;46462480
